zipcode,city,county_name,rent_amount
02864,Cumberland,Providence County,2266.25
49203,Jackson,Jackson County,1062.5
29407,Charleston,Charleston County,1668.1319444444446
40391,Winchester,Clark County,1063.3333333333333
43040,Marysville,Union County,1793.5666666666666
91001,Altadena,Los Angeles County,3491.333333333333
97224,Tigard,Washington County,1857.3703703703704
44120,Shaker Heights,Cuyahoga County,1084.142857142857
95121,San Jose,Santa Clara County,3153.6
21060,Glen Burnie,Anne Arundel County,2309.766666666667
19087,Wayne,Chester County,2138.547619047619
90020,Los Angeles,Los Angeles County,2103.988888888889
30315,Atlanta,Fulton County,1815.391395154553
31405,Savannah,Chatham County,1819.2873015873015
07501,Paterson,Passaic County,1870.6666666666667
92869,Orange,Orange County,4000.0
89012,Henderson,Clark County,2038.0174750601996
77035,Houston,Harris County,1396.190476190476
72023,Cabot,Lonoke County,1301.3690476190477
76106,Fort Worth,Tarrant County,1475.6666666666667
85395,Goodyear,Maricopa County,1828.0650793650796
95825,Arden-Arcade,Sacramento County,1809.8424836601307
93405,San Luis Obispo,San Luis Obispo County,2994.444444444445
76543,Killeen,Bell County,1121.0594837261503
95476,Sonoma,Sonoma County,3077.219047619048
84047,Midvale,Salt Lake County,2047.9761904761904
77365,Porter,Montgomery County,1928.3333333333333
35601,Decatur,Morgan County,1339.5
78723,Austin,Travis County,1806.825684380032
94044,Pacifica,San Mateo County,3350.4814814814818
33135,Miami,Miami-Dade County,2361.12558356676
99507,Anchorage,Anchorage Borough,2220.515873015873
11103,New York,Queens County,2630.411381016644
07106,Newark,Essex County,1863.0
97527,Grants Pass,Josephine County,1558.3333333333337
46220,Indianapolis,Marion County,1414.1423902894492
95062,Santa Cruz,Santa Cruz County,3315.2380952380954
98404,Tacoma,Pierce County,2038.0158730158732
22309,Mount Vernon,Fairfax County,2627.777777777778
76226,Argyle,Denton County,3304.583333333333
75075,Plano,Collin County,1705.307843137255
80026,Lafayette,Boulder County,2213.0672514619887
32810,Orlando,Orange County,1836.986111111111
87108,Albuquerque,Bernalillo County,954.5706293706294
33410,Palm Beach Gardens,Palm Beach County,2605.706773618538
47630,Newburgh,Warrick County,1709.3333333333333
77571,La Porte,Harris County,1673.0142857142855
60031,Gurnee,Lake County,1825.9751803751803
83607,Caldwell,Canyon County,1948.3333333333333
34748,Leesburg,Lake County,1450.5555555555557
34759,Poinciana,Polk County,1948.2225006961849
21014,Bel Air,Harford County,2235.0
77014,Houston,Harris County,1393.825925925926
33351,Sunrise,Broward County,2316.7609427609427
91325,Los Angeles,Los Angeles County,2329.1393939393943
84045,Saratoga Springs,Utah County,2180.8888888888887
21144,Severn,Anne Arundel County,2050.7010582010585
96782,Pearl City,Honolulu County,2513.8888888888887
89002,Henderson,Clark County,2135.5512820512818
83201,Pocatello,Bannock County,966.1150793650794
18951,Quakertown,Bucks County,2050.0
98056,Renton,King County,2404.008333333333
55369,Maple Grove,Hennepin County,2123.702380952381
19154,Philadelphia,Philadelphia County,1634.2222222222224
58503,Bismarck,Burleigh County,1256.6666666666667
89509,Reno,Washoe County,1775.339303118909
32812,Conway,Orange County,1884.0
28052,Gastonia,Gaston County,1381.628205128205
37209,Nashville,Davidson County,1860.3384863123997
95128,San Jose,Santa Clara County,3041.134137426901
18015,Bethlehem,Northampton County,1701.1190476190477
70119,New Orleans,Orleans Parish,1628.4527308105207
27302,Mebane,Alamance County,1581.5277777777776
95340,Merced,Merced County,1859.9444444444443
06053,New Britain,Hartford County,1471.6666666666667
19901,Dover,Kent County,1630.35
89107,Las Vegas,Clark County,1251.812962962963
64133,Raytown,Jackson County,1255.0392385392386
98684,Vancouver,Clark County,1998.4714285714288
30344,East Point,Fulton County,1575.4689754689753
06460,Milford,New Haven County,2515.222222222222
77004,Houston,Harris County,2113.346666666667
73401,Ardmore,Carter County,1293.8888888888887
84107,Murray,Salt Lake County,1549.3360805860805
97203,Portland,Multnomah County,1866.489393939394
64055,Independence,Jackson County,1328.074074074074
95842,Sacramento,Sacramento County,1863.3333333333333
92543,Hemet,Riverside County,1807.7777777777776
75189,Royse City,Rockwall County,2290.2738095238096
60202,Evanston,Cook County,1901.2971342383105
22405,Fredericksburg,Stafford County,2068.3
36535,Foley,Baldwin County,1928.3333333333333
02127,Boston,Suffolk County,3522.868700550396
84106,,Salt Lake County,1914.8090909090909
06790,Torrington,Litchfield County,1279.1666666666667
93710,Fresno,Fresno County,1860.0
90266,Manhattan Beach,Los Angeles County,6344.380952380951
55082,Stillwater,Washington County,2086.25
62269,O Fallon,Saint Clair County,1495.0
28409,Wilmington,New Hanover County,2367.3
46902,Kokomo,Howard County,1063.0555555555554
33905,Fort Myers,Lee County,2083.5601851851848
23060,Glen Allen,Henrico County,2101.6388888888887
98370,Poulsbo,Kitsap County,2320.962121212121
13027,Baldwinsville,Onondaga County,1878.3333333333333
33460,Lake Worth Beach,Palm Beach County,1892.907407407408
46260,Indianapolis,Marion County,1606.25
84405,Washington Terrace,Weber County,1422.388888888889
98513,Lacey,Thurston County,2416.671957671958
60409,Calumet City,Cook County,1273.611111111111
32566,Navarre,Santa Rosa County,2269.91452991453
61701,Bloomington,McLean County,1205.4458874458876
80231,Denver,Arapahoe County,1755.3470498084291
70601,Lake Charles,Calcasieu Parish,1036.225
90049,Los Angeles,Los Angeles County,3825.673558897243
98155,Shoreline,King County,2246.4777777777776
50014,Ames,Story County,1058.15873015873
32817,Orlando,Orange County,2330.388888888889
34203,Bradenton,Manatee County,2629.9
85016,Phoenix,Maricopa County,1785.1410920656854
48035,Clinton Township,Macomb County,1165.3333333333333
91752,Jurupa Valley,Riverside County,3072.327777777778
91601,Los Angeles,Los Angeles County,2769.028021978022
99163,Pullman,Whitman County,1356.25
91326,Los Angeles,Los Angeles County,3991.0166666666655
32084,Saint Augustine,Saint Johns County,2132.805555555555
49548,Kentwood,Kent County,1500.0
02368,Randolph,Norfolk County,2565.1111111111118
83687,Nampa,Canyon County,1517.2222222222224
28054,Gastonia,Gaston County,1798.1547619047617
85635,Sierra Vista,Cochise County,1360.7936507936508
70122,New Orleans,Orleans Parish,1640.515873015873
28304,Fayetteville,Cumberland County,1347.2115384615383
70808,Baton Rouge,East Baton Rouge Parish,1388.0871212121212
92139,San Diego,San Diego County,3525.0
79707,Midland,Midland County,1522.3413742690057
92551,Moreno Valley,Riverside County,2481.9166666666665
33435,Boynton Beach,Palm Beach County,2547.21643681396
78260,San Antonio,Bexar County,2107.8492063492067
27609,Raleigh,Wake County,1830.1888888888889
38301,Jackson,Madison County,1125.0
91780,Temple City,Los Angeles County,3405.5
80204,Denver,Denver County,2211.49009757384
02472,Watertown,Middlesex County,2993.138006160318
98198,Des Moines,King County,1971.086507936508
95341,Merced,Merced County,1992.2222222222224
46062,Noblesville,Hamilton County,1835.0
94523,Pleasant Hill,Contra Costa County,2867.6481481481483
92660,Newport Beach,Orange County,4314.903296703297
22901,Charlottesville,Albemarle County,1729.5436720142604
77520,Baytown,Harris County,1239.2222222222224
17112,Harrisburg,Dauphin County,1482.0
46168,Plainfield,Hendricks County,1703.347222222222
22314,Alexandria,Alexandria City,2513.148540439524
28311,Fayetteville,Cumberland County,1451.3476190476188
92311,Barstow,San Bernardino County,1232.8333333333333
98203,Everett,Snohomish County,2028.5625485625487
21227,Halethorpe,Baltimore County,2024.0833333333333
62521,Decatur,Macon County,900.0
22031,Fairfax,Fairfax County,2255.149715099715
30161,Rome,Floyd County,1133.75
78717,Austin,Williamson County,1804.9737654320984
60441,Lockport,Will County,1781.3111111111111
45458,Centerville,Montgomery County,1577.7777777777776
34207,Bradenton,Manatee County,1702.084126984127
94404,Foster City,San Mateo County,3698.7764865647055
98444,,Pierce County,1618.417261904762
45701,Athens,Athens County,1102.7777777777776
90062,Los Angeles,Los Angeles County,2737.5
34608,Spring Hill,Hernando County,1847.5833333333333
32507,,Escambia County,1925.0
27530,Goldsboro,Wayne County,1388.888888888889
29642,Easley,Pickens County,1846.75
98168,Seatac,King County,2088.555555555555
68521,Lincoln,Lancaster County,1283.9935897435898
84663,Springville,Utah County,1589.0
84037,Kaysville,Davis County,1940.0
85023,Phoenix,Maricopa County,1463.4031746031744
10022,New York,New York County,4289.859471065724
96793,Wailuku,Maui County,2900.0
78210,San Antonio,Bexar County,1300.1056277056275
92301,Adelanto,San Bernardino County,1909.9166666666667
98502,,Thurston County,2214.1851851851857
75032,Rockwall,Rockwall County,2021.705128205128
94063,Redwood City,San Mateo County,3542.514278794924
90260,Lawndale,Los Angeles County,2896.6666666666665
55406,Minneapolis,Hennepin County,1389.3401709401708
96002,Redding,Shasta County,1501.4444444444443
60611,Chicago,Cook County,2676.5243125419183
06824,Fairfield,Fairfield County,3439.333333333333
13126,Oswego,Oswego County,1005.8333333333331
23228,Lakeside,Henrico County,1541.1051948051947
48312,Sterling Heights,Macomb County,1342.5
91722,Covina,Los Angeles County,2695.4166666666665
71270,Ruston,Lincoln Parish,1029.530303030303
33990,Cape Coral,Lee County,2284.910714285714
80228,Lakewood,Jefferson County,2005.8792156862744
53402,Caledonia,Racine County,1017.5
30008,Marietta,Cobb County,1954.8148148148148
28270,Charlotte,Mecklenburg County,1782.314814814815
60653,Chicago,Cook County,1682.7259777259776
37814,Morristown,Hamblen County,1287.5
80227,Lakewood,Jefferson County,1852.9705738705736
94401,San Mateo,San Mateo County,2869.6501831501832
32209,Jacksonville,Duval County,1184.4263888888888
40511,Lexington,Fayette County,1631.2121212121212
94114,San Francisco,San Francisco County,3772.467977915804
55109,Maplewood,Ramsey County,1250.8
71112,Bossier City,Bossier Parish,1344.90675990676
17013,Carlisle,Cumberland County,1285.8333333333333
76021,Bedford,Tarrant County,1824.1714285714288
33830,Bartow,Polk County,1830.6666666666667
44105,Cleveland,Cuyahoga County,971.25
03301,Concord,Merrimack County,1757.5555555555557
33073,Coconut Creek,Broward County,2469.7063427800267
23229,Henrico,Henrico County,1632.0
34120,Naples,Collier County,3316.547619047619
19047,Langhorne,Bucks County,2102.0
85741,Tucson,Pima County,1647.5054112554114
63119,Webster Groves,Saint Louis County,1402.4166666666667
80260,Federal Heights,Adams County,1767.6746031746031
23831,Chester,Chesterfield County,1663.1055555555556
34785,Wildwood,Sumter County,1779.3333333333333
19141,Philadelphia,Philadelphia County,1170.9
33141,Miami Beach,Miami-Dade County,2497.4842449260404
23453,Virginia Beach,Virginia Beach City,1750.8194444444443
40218,Louisville,Jefferson County,1342.7777777777776
29577,Myrtle Beach,Horry County,1691.626984126984
97266,Portland,Multnomah County,1838.7148148148144
55987,Winona,Winona County,848.2204301075268
75904,Lufkin,Angelina County,1475.0
75038,Irving,Dallas County,1560.97702991453
28278,Charlotte,Mecklenburg County,2063.4074074074074
35244,Hoover,Shelby County,1401.888888888889
85040,Phoenix,Maricopa County,1944.4666666666665
77096,Houston,Harris County,1429.0680547522654
85335,El Mirage,Maricopa County,1975.7238095238097
92123,San Diego,San Diego County,3245.035185185185
17111,Harrisburg,Dauphin County,1588.611111111111
60612,Chicago,Cook County,2010.737535612536
72120,Sherwood,Pulaski County,1317.9761904761906
83706,Boise,Ada County,1807.8850574712644
85048,Phoenix,Maricopa County,2138.3426573426573
72032,Conway,Faulkner County,1367.9166666666667
76002,Arlington,Tarrant County,2220.6153846153848
98375,Puyallup,Pierce County,2636.125
70115,New Orleans,Orleans Parish,1757.9563492063492
89081,North Las Vegas,Clark County,1887.3712280701757
34209,Bradenton,Manatee County,2619.1666666666665
03038,Derry,Rockingham County,1977.6666666666667
40220,Louisville,Jefferson County,1209.4111111111113
92706,Santa Ana,Orange County,1947.5
47714,Evansville,Vanderburgh County,941.088023088023
80021,Westminster,Jefferson County,1990.682389108476
75701,Tyler,Smith County,1447.8055555555554
32114,Daytona Beach,Volusia County,1567.2354497354495
30316,Atlanta,Dekalb County,1994.6050804093568
47802,Terre Haute,Vigo County,1030.623015873016
12590,Wappingers Falls,Dutchess County,2169.583333333333
28348,Hope Mills,Cumberland County,1535.142857142857
19132,Philadelphia,Philadelphia County,1255.8522727272727
95356,Modesto,Stanislaus County,2073.1944444444443
53211,Shorewood,Milwaukee County,1360.2777777777776
48021,Eastpointe,Macomb County,1330.1190476190477
89130,Las Vegas,Clark County,1923.628205128205
86442,Bullhead City,Mohave County,1541.9444444444443
91006,Arcadia,Los Angeles County,3945.0925925925926
91915,Chula Vista,San Diego County,3387.5188405797103
80817,Fountain,El Paso County,1938.7759103641456
98499,Lakewood,Pierce County,1708.725902992776
94545,Hayward,Alameda County,2590.559523809524
23220,Richmond,Richmond City,1548.6469938107869
43035,Lewis Center,Delaware County,1577.0238095238094
47304,Muncie,Delaware County,1087.5
33909,Cape Coral,Lee County,2288.1598484848487
31210,Macon,Bibb County,1308.2222222222224
37312,Cleveland,Bradley County,1421.9000000000003
29349,Inman,Spartanburg County,1524.638888888889
22306,Hybla Valley,Fairfax County,1896.376863876864
96001,Redding,Shasta County,1348.142857142857
80205,Denver,Denver County,2154.412574584745
16601,Altoona,Blair County,856.6666666666666
20723,Laurel,Howard County,2128.970779220779
77320,Huntsville,Walker County,1069.4444444444446
91754,Monterey Park,Los Angeles County,2841.866666666667
30092,Peachtree Corners,Gwinnett County,1482.823717948718
91768,Pomona,Los Angeles County,2124.444444444445
61704,Bloomington,McLean County,1524.9166666666667
33803,Lakeland,Polk County,1710.8472222222224
46239,Indianapolis,Marion County,1721.7444444444443
19152,Philadelphia,Philadelphia County,1668.888888888889
44601,Alliance,Stark County,763.1666666666666
48423,Davison,Genesee County,1183.0
33952,Port Charlotte,Charlotte County,2069.222222222222
77092,Houston,Harris County,1301.4026806526806
80004,Arvada,Jefferson County,2360.796296296296
55433,Coon Rapids,Anoka County,1611.6944444444443
14612,Rochester,Monroe County,1275.0
55372,Prior Lake,Scott County,1966.6666666666667
48313,Sterling Heights,Macomb County,1738.3333333333333
33407,West Palm Beach,Palm Beach County,2254.8773448773445
62234,Collinsville,Madison County,845.2777777777778
99337,Kennewick,Benton County,1814.1666666666663
59701,Butte,Silver Bow County,1102.5833333333333
51501,Council Bluffs,Pottawattamie County,1234.4444444444443
21212,Baltimore,Baltimore City,1568.2142857142856
53219,Milwaukee,Milwaukee County,1065.2777777777778
21225,Brooklyn Park,Anne Arundel County,1343.3055555555557
31406,Savannah,Chatham County,1360.2121212121212
43221,Upper Arlington,Franklin County,1740.4166666666667
44145,Westlake,Cuyahoga County,2055.388888888889
91941,La Mesa,San Diego County,2626.0285714285715
33884,Winter Haven,Polk County,1905.0972222222224
43201,Columbus,Franklin County,1953.5686484969656
06614,Stratford,Fairfield County,2250.0
49506,East Grand Rapids,Kent County,1785.1620370370372
33060,Pompano Beach,Broward County,2153.480769230769
90230,Culver City,Los Angeles County,3347.593628593629
20782,Hyattsville,Prince Georges County,1807.492063492064
28677,Statesville,Iredell County,1487.2777777777776
92595,Wildomar,Riverside County,2718.6
34232,Sarasota,Sarasota County,2862.1692307692306
31404,Savannah,Chatham County,1731.3957671957671
78023,Helotes,Bexar County,1895.7380952380956
