unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,bbl,vehicle_type,closed_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location
59691359,2023-12-10T00:37:43.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,11103,42-18 31 AVENUE,31 AVENUE,42 STREET,43 STREET,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T00:43:36.000,01 QUEENS,QUEENS,1007721,216342,ONLINE,Unspecified,QUEENS,40.76045412454783,-73.91527612392564,"{'latitude': '40.76045412454783', 'longitude': '-73.91527612392564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16860,39,3,33,72,72,4006920043,,2023-12-10T00:43:31.000,,,,,42 STREET,43 STREET,31 AVENUE,
59688807,2023-12-10T00:37:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11378,53-62 70 STREET,70 STREET,53 DRIVE,54 AVENUE,ADDRESS,MASPETH,In Progress,,2023-12-10T01:55:30.000,05 QUEENS,QUEENS,1013698,205110,MOBILE,Unspecified,QUEENS,40.72960723223294,-73.89374998924735,"{'latitude': '40.72960723223294', 'longitude': '-73.89374998924735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14788,54,3,34,62,62,4024980033,,,,,,,53 DRIVE,54 AVENUE,70 STREET,
59695080,2023-12-10T00:37:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11422,130 AVENUE,130 AVENUE,130 AVENUE,234 STREET,INTERSECTION,,In Progress,,,13 QUEENS,QUEENS,1058266,187192,ONLINE,Unspecified,QUEENS,40.680166113095275,-73.73314382561169,"{'latitude': '40.680166113095275', 'longitude': '-73.73314382561169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24018,63,3,47,63,63,,,,,,,,130 AVENUE,234 STREET,,
59691458,2023-12-10T00:37:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T00:48:02.000,03 BRONX,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,2029020036,,2023-12-10T00:47:59.000,,,,,ST PAULS PLACE,EAST  171 STREET,WASHINGTON AVENUE,
59693222,2023-12-10T00:37:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,305 SENATOR STREET,SENATOR STREET,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-12-10T01:08:14.000,10 BROOKLYN,BROOKLYN,977308,171340,ONLINE,Unspecified,BROOKLYN,40.63696258790711,-74.02501233996999,"{'latitude': '40.63696258790711', 'longitude': '-74.02501233996999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18180,10,2,44,41,41,3058500076,,2023-12-10T01:08:11.000,,,,,3 AVENUE,4 AVENUE,SENATOR STREET,
59690466,2023-12-10T00:37:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11356,14-31 120 STREET,120 STREET,14 AVENUE,14 ROAD,ADDRESS,COLLEGE POINT,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:02:35.000,07 QUEENS,QUEENS,1026428,225306,PHONE,Unspecified,QUEENS,40.7849884709181,-73.8476928270459,"{'latitude': '40.7849884709181', 'longitude': '-73.8476928270459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14191,22,3,20,67,67,4040550021,,2023-12-10T01:02:33.000,,,,,14 AVENUE,14 ROAD,120 STREET,
59689757,2023-12-10T00:37:07.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Non Passenger,Highway,11375,108-58 62 AVENUE,62 AVENUE,APEX PLACE,COLONIAL AVENUE,ADDRESS,FOREST HILLS,In Progress,,,06 QUEENS,QUEENS,1025600,207934,ONLINE,Unspecified,QUEENS,40.737310774713144,-73.8507896310073,"{'latitude': '40.737310774713144', 'longitude': '-73.8507896310073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14786,40,3,28,70,70,,,,Long Island Expwy,West/Manhattan Bound,Roadway,Nassau County - Cross Island Pkwy (Exit 30 S-N),APEX PLACE,COLONIAL AVENUE,62 AVENUE,"108-58 62 AVENUE, QUEENS (FOREST HILLS), NY, 11375"
59692246,2023-12-10T00:36:47.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11363,DOUGLASTON PARKWAY,DOUGLASTON PARKWAY,CHURCH STREET,DOUGLASTON PARKWAY,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:17:26.000,11 QUEENS,QUEENS,1054718,218635,MOBILE,Unspecified,QUEENS,40.76649811964839,-73.7456064348822,"{'latitude': '40.76649811964839', 'longitude': '-73.7456064348822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14505,26,3,20,69,69,,,2023-12-10T01:17:23.000,,,,,CHURCH STREET,DOUGLASTON PARKWAY,,
59692830,2023-12-10T00:36:23.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11368,37-64 100 STREET,100 STREET,37 AVENUE,38 AVENUE,ADDRESS,CORONA,In Progress,,2023-12-10T02:12:43.000,03 QUEENS,QUEENS,1021190,213077,MOBILE,Unspecified,QUEENS,40.75144652565374,-73.8666747256988,"{'latitude': '40.75144652565374', 'longitude': '-73.8666747256988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,65,3,21,73,73,4017620033,,,,,,,37 AVENUE,38 AVENUE,100 STREET,
59689452,2023-12-10T00:36:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,274 DAVIS AVENUE,DAVIS AVENUE,HARDING AVENUE,MILES AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:19:16.000,10 BRONX,BRONX,1032569,236304,MOBILE,Unspecified,BRONX,40.81514347703635,-73.82543823752677,"{'latitude': '40.81514347703635', 'longitude': '-73.82543823752677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11274,43,5,12,28,28,2055980037,,2023-12-10T01:19:13.000,,,,,HARDING AVENUE,MILES AVENUE,DAVIS AVENUE,
59694595,2023-12-10T00:35:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11379,78-35 67 DRIVE,67 DRIVE,78 STREET,79 STREET,ADDRESS,MIDDLE VILLAGE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T00:40:33.000,05 QUEENS,QUEENS,1019003,198617,ONLINE,Unspecified,QUEENS,40.711766278881875,-73.87464280598304,"{'latitude': '40.711766278881875', 'longitude': '-73.87464280598304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15309,54,3,34,62,62,4037770043,,2023-12-10T00:40:30.000,,,,,78 STREET,79 STREET,67 DRIVE,
59691539,2023-12-10T00:35:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T00:44:31.000,03 BRONX,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,2029020036,,2023-12-10T00:44:26.000,,,,,ST PAULS PLACE,EAST  171 STREET,WASHINGTON AVENUE,
59687231,2023-12-10T00:35:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,514 WEST  136 STREET,WEST  136 STREET,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:05:34.000,09 MANHATTAN,MANHATTAN,997300,238040,ONLINE,Unspecified,MANHATTAN,40.82003081301524,-73.952850909447,"{'latitude': '40.82003081301524', 'longitude': '-73.952850909447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428,37,4,23,19,19,1019880118,,2023-12-10T01:05:28.000,,,,,AMSTERDAM AVENUE,BROADWAY,WEST  136 STREET,
59691461,2023-12-10T00:35:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,274 DAVIS AVENUE,DAVIS AVENUE,HARDING AVENUE,MILES AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:17:01.000,10 BRONX,BRONX,1032569,236304,ONLINE,Unspecified,BRONX,40.81514347703635,-73.82543823752677,"{'latitude': '40.81514347703635', 'longitude': '-73.82543823752677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11274,43,5,12,28,28,2055980037,,2023-12-10T01:16:58.000,,,,,HARDING AVENUE,MILES AVENUE,DAVIS AVENUE,
59687157,2023-12-10T00:35:45.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11378,70-10 GRAND AVENUE,GRAND AVENUE,69 LANE,71 STREET,ADDRESS,MASPETH,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T00:41:52.000,05 QUEENS,QUEENS,1014049,204391,MOBILE,Unspecified,QUEENS,40.72763257870112,-73.89248674712505,"{'latitude': '40.72763257870112', 'longitude': '-73.89248674712505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14788,54,3,34,62,62,4027970007,,2023-12-10T00:41:49.000,,,,,69 LANE,71 STREET,GRAND AVENUE,
59695024,2023-12-10T00:35:42.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11238,135 EASTERN PARKWAY,EASTERN PARKWAY,UNDERHILL AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,In Progress,,,08 BROOKLYN,BROOKLYN,994156,184165,ONLINE,Unspecified,BROOKLYN,40.67216158783738,-73.96428939702098,"{'latitude': '40.67216158783738', 'longitude': '-73.96428939702098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829,16,2,48,49,49,3011790047,,,,,,,UNDERHILL AVENUE,WASHINGTON AVENUE,EASTERN PARKWAY,
59694502,2023-12-10T00:35:40.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T00:52:32.000,04 QUEENS,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,4018620001,,2023-12-10T00:52:28.000,,,,,92 STREET,93 STREET,CORONA AVENUE,
59693329,2023-12-10T00:35:37.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10036,589 WEST   42 STREET,WEST   42 STREET,AMTRAK-NORTHEAST LINE,11 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T00:38:12.000,04 MANHATTAN,MANHATTAN,984839,216401,MOBILE,Unspecified,MANHATTAN,40.76064719915369,-73.99787386562625,"{'latitude': '40.76064719915369', 'longitude': '-73.99787386562625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13094,12,4,10,6,6,,Car,2023-12-10T00:38:09.000,,,,,AMTRAK-NORTHEAST LINE,11 AVENUE,WEST   42 STREET,
59692572,2023-12-10T00:35:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11213,73 TROY AVENUE,TROY AVENUE,ATLANTIC AVENUE,PACIFIC STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:34:09.000,08 BROOKLYN,BROOKLYN,1002028,185933,MOBILE,Unspecified,BROOKLYN,40.67700204042484,-73.93590660030002,"{'latitude': '40.67700204042484', 'longitude': '-73.93590660030002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,16,2,49,49,49,3013350001,,2023-12-10T01:34:06.000,,,,,ATLANTIC AVENUE,PACIFIC STREET,TROY AVENUE,
59687132,2023-12-10T00:35:12.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T00:51:32.000,04 QUEENS,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,4018620001,,2023-12-10T00:51:27.000,,,,,92 STREET,93 STREET,CORONA AVENUE,
59690425,2023-12-10T00:35:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11423,89-09 199 STREET,199 STREET,89 AVENUE,90 AVENUE,ADDRESS,HOLLIS,Closed,The Police Department issued a summons in response to the complaint.,2023-12-10T01:00:54.000,12 QUEENS,QUEENS,1050157,200767,ONLINE,Unspecified,QUEENS,40.7174902741279,-73.76224690085999,"{'latitude': '40.7174902741279', 'longitude': '-73.76224690085999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24332,41,3,16,61,61,4104880020,,2023-12-10T01:00:48.000,,,,,89 AVENUE,90 AVENUE,199 STREET,
59691547,2023-12-10T00:34:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11693,221 BEACH   90 STREET,BEACH   90 STREET,ROCKAWAY BEACH BOULEVARD,ROCKAWAY FREEWAY,ADDRESS,FAR ROCKAWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T00:46:03.000,14 QUEENS,QUEENS,1035909,153288,MOBILE,Unspecified,QUEENS,40.587265755687774,-73.81400866241475,"{'latitude': '40.587265755687774', 'longitude': '-73.81400866241475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20531,51,3,41,58,58,4161247502,,2023-12-10T00:46:00.000,,,,,ROCKAWAY BEACH BOULEVARD,ROCKAWAY FREEWAY,BEACH   90 STREET,
59692995,2023-12-10T00:34:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11432,90-58 178 STREET,178 STREET,90 AVENUE,JAMAICA AVENUE,ADDRESS,JAMAICA,In Progress,,,12 QUEENS,QUEENS,1044189,197649,PHONE,Unspecified,QUEENS,40.70897458052263,-73.78380354978165,"{'latitude': '40.70897458052263', 'longitude': '-73.78380354978165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24340,41,3,6,61,61,4098120071,,,,,,,90 AVENUE,JAMAICA AVENUE,178 STREET,
59691385,2023-12-10T00:34:52.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10003,41 ST MARKS PLACE,ST MARKS PLACE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:23:51.000,03 MANHATTAN,MANHATTAN,987807,204650,MOBILE,Unspecified,MANHATTAN,40.72839294882004,-73.98716638446264,"{'latitude': '40.72839294882004', 'longitude': '-73.98716638446264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,70,4,50,5,5,1004500054,,2023-12-10T01:23:48.000,,,,,2 AVENUE,1 AVENUE,ST MARKS PLACE,
59689807,2023-12-10T00:34:52.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11378,70-10 GRAND AVENUE,GRAND AVENUE,69 LANE,71 STREET,ADDRESS,MASPETH,In Progress,,2023-12-10T01:43:19.000,05 QUEENS,QUEENS,1014049,204391,MOBILE,Unspecified,QUEENS,40.72763257870112,-73.89248674712505,"{'latitude': '40.72763257870112', 'longitude': '-73.89248674712505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14788,54,3,34,62,62,4027970007,,,,,,,69 LANE,71 STREET,GRAND AVENUE,
59694704,2023-12-10T00:34:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10014,333 6 AVENUE,6 AVENUE,WEST    3 STREET,WEST    4 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:09:19.000,02 MANHATTAN,MANHATTAN,983924,205751,MOBILE,Unspecified,MANHATTAN,40.731415633716885,-74.00117625764136,"{'latitude': '40.731415633716885', 'longitude': '-74.00117625764136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3,3,1005897501,,2023-12-10T01:09:15.000,,,,,WEST    3 STREET,WEST    4 STREET,AVENUE OF THE AMERICAS,
59694487,2023-12-10T00:34:44.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T00:51:07.000,04 QUEENS,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,4018620001,,2023-12-10T00:51:03.000,,,,,92 STREET,93 STREET,CORONA AVENUE,
59689478,2023-12-10T00:34:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10019,452 WEST   57 STREET,WEST   57 STREET,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:00:28.000,04 MANHATTAN,MANHATTAN,987795,219275,ONLINE,Unspecified,MANHATTAN,40.768534896040094,-73.98720197104682,"{'latitude': '40.768534896040094', 'longitude': '-73.98720197104682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12081,12,4,10,10,10,1010660057,,2023-12-10T01:00:25.000,,,,,9 AVENUE,10 AVENUE,WEST   57 STREET,
59694311,2023-12-10T00:34:35.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10018,438 WEST   37 STREET,WEST   37 STREET,DYER AVENUE,10 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department issued a summons in response to the complaint.,2023-12-10T00:59:59.000,04 MANHATTAN,MANHATTAN,985200,214700,MOBILE,Unspecified,MANHATTAN,40.755978357553126,-73.99657099136883,"{'latitude': '40.755978357553126', 'longitude': '-73.99657099136883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12080,12,4,10,6,6,1007347501,,2023-12-10T00:59:55.000,,,,,DYER AVENUE,10 AVENUE,WEST   37 STREET,
59687126,2023-12-10T00:34:17.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T00:50:17.000,04 QUEENS,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,4018620001,,2023-12-10T00:50:14.000,,,,,92 STREET,93 STREET,CORONA AVENUE,
59691456,2023-12-10T00:34:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,4097 BROADWAY,BROADWAY,WEST  172 STREET,WEST  173 STREET,ADDRESS,NEW YORK,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:02:24.000,12 MANHATTAN,MANHATTAN,1001159,246988,ONLINE,Unspecified,MANHATTAN,40.84458394978618,-73.93888595706748,"{'latitude': '40.84458394978618', 'longitude': '-73.93888595706748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,39,21,21,1021420109,,2023-12-10T01:02:17.000,,,,,WEST  172 STREET,WEST  173 STREET,BROADWAY,
59690448,2023-12-10T00:34:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10470,4371 MARTHA AVENUE,MARTHA AVENUE,EAST  240 STREET,EAST  241 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:10:41.000,12 BRONX,BRONX,1021430,267708,ONLINE,Unspecified,BRONX,40.901391833951514,-73.86550577126899,"{'latitude': '40.901391833951514', 'longitude': '-73.86550577126899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11608,29,5,40,30,30,2033890030,,2023-12-10T01:10:38.000,,,,,EAST  240 STREET,EAST  241 STREET,MARTHA AVENUE,
59692917,2023-12-10T00:33:59.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11225,479 ROGERS AVENUE,ROGERS AVENUE,MAPLE STREET,MIDWOOD STREET,ADDRESS,BROOKLYN,In Progress,,2023-12-10T02:09:56.000,09 BROOKLYN,BROOKLYN,997148,179917,MOBILE,Unspecified,BROOKLYN,40.6604979202516,-73.95351152514216,"{'latitude': '40.6604979202516', 'longitude': '-73.95351152514216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,11,44,44,3050330009,,,,,,,MAPLE STREET,MIDWOOD STREET,ROGERS AVENUE,
59692991,2023-12-10T00:33:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,161 NORTH    4 STREET,NORTH    4 STREET,BEDFORD AVENUE,DRIGGS AVENUE,ADDRESS,BROOKLYN,In Progress,,,01 BROOKLYN,BROOKLYN,995686,200031,ONLINE,Unspecified,BROOKLYN,40.71570823396458,-73.95874689321424,"{'latitude': '40.71570823396458', 'longitude': '-73.95874689321424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,30,57,57,3023447501,,,,,,,BEDFORD AVENUE,DRIGGS AVENUE,NORTH    4 STREET,
59687350,2023-12-10T00:33:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11219,6510 14 AVENUE,14 AVENUE,65 STREET,66 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:04:14.000,10 BROOKLYN,BROOKLYN,984398,166808,MOBILE,Unspecified,BROOKLYN,40.62452592459533,-73.99946684867658,"{'latitude': '40.62452592459533', 'longitude': '-73.99946684867658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17621,10,2,7,41,41,3057540042,,2023-12-10T01:04:09.000,,,,,65 STREET,66 STREET,14 AVENUE,
59686909,2023-12-10T00:33:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10458,2847 BRIGGS AVENUE,BRIGGS AVENUE,EAST  198 STREET,EAST  199 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:09:54.000,07 BRONX,BRONX,1015016,256003,ONLINE,Unspecified,BRONX,40.86928999991364,-73.88876139482211,"{'latitude': '40.86928999991364', 'longitude': '-73.88876139482211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,24,5,22,34,34,2033020071,,2023-12-10T01:09:49.000,,,,,EAST  198 STREET,EAST  199 STREET,BRIGGS AVENUE,
59688250,2023-12-10T00:33:37.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T00:49:27.000,04 QUEENS,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,4018620001,,2023-12-10T00:49:23.000,,,,,92 STREET,93 STREET,CORONA AVENUE,
59694638,2023-12-10T00:33:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,190 EAST    7 STREET,EAST    7 STREET,AVENUE B,AVENUE C,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:10:20.000,03 MANHATTAN,MANHATTAN,989588,203366,PHONE,Unspecified,MANHATTAN,40.7248677858747,-73.9807415753938,"{'latitude': '40.7248677858747', 'longitude': '-73.9807415753938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729,70,4,50,5,5,1003890011,,2023-12-10T01:10:17.000,,,,,AVENUE B,AVENUE C,EAST    7 STREET,
59691995,2023-12-10T00:33:24.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,11428,94-31 VANDERVEER STREET,VANDERVEER STREET,94 ROAD,JAMAICA AVENUE,ADDRESS,QUEENS VILLAGE,In Progress,,,13 QUEENS,QUEENS,1055711,200841,MOBILE,Unspecified,QUEENS,40.71765026641503,-73.74221071106034,"{'latitude': '40.71765026641503', 'longitude': '-73.74221071106034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24337,63,3,16,63,63,4106060266,,,,,,,94 ROAD,JAMAICA AVENUE,VANDERVEER STREET,
